County,Municipality,Precinct,USC,STS,STH,School District,Total_Voters,Dem_Voters,Rep_Voters,Other_Voters,Male_Voters,Female_Voters,Unknown_Gender,Avg_Age,New_Registrations,Mail_Applications,Mail_Applications_Total,Mail_Applications_Approved,Mail_Applications_Declined,Mail_Ballots_Sent,Mail_Ballots_Returned,Mail_Ballots_Outstanding,Mail_Voters,Geo_Issue_Rows
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 13,2,2,202,PHILADELPHIA CITY S D,464,302,71,91,147,228,89,46.3,3,9,9,9,0,9,7,2,7,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 14,2,2,202,PHILADELPHIA CITY S D,289,184,33,72,108,124,57,47.2,1,14,14,14,0,14,11,3,11,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 15,,,,,1,1,0,0,0,0,1,18.0,0,1,1,1,0,1,1,0,1,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 15,2,2,202,PHILADELPHIA CITY S D,299,180,54,65,119,122,58,46.3,2,21,21,21,0,21,11,10,11,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 16,,,,,1,1,0,0,0,0,1,36.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 16,2,2,202,PHILADELPHIA CITY S D,329,190,68,71,120,130,79,46.7,1,9,9,9,0,9,4,5,4,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 17,,,,,1,0,0,1,0,0,1,30.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 17,2,2,202,PHILADELPHIA CITY S D,341,240,32,69,124,138,79,46.3,7,17,17,17,0,17,7,10,7,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 18,,,,,1,0,0,1,0,0,1,18.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 18,2,2,202,PHILADELPHIA CITY S D,408,272,58,78,149,162,97,46.1,4,26,26,26,0,26,13,13,13,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 19,2,2,202,PHILADELPHIA CITY S D,278,186,33,59,105,117,56,47.9,2,28,28,28,0,28,20,8,20,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 20,2,2,202,PHILADELPHIA CITY S D,387,236,56,95,157,155,75,48.1,2,23,23,23,0,23,14,9,14,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 21,,,,,1,1,0,0,0,0,1,18.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 21,2,2,202,PHILADELPHIA CITY S D,374,215,73,86,143,154,77,50.5,2,25,25,25,0,25,11,14,11,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 22,,,,,2,0,0,2,0,0,2,29.0,0,2,2,2,0,2,0,2,0,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 54 DIV 22,2,2,202,PHILADELPHIA CITY S D,323,219,37,67,122,140,61,46.3,2,19,19,19,0,19,15,4,15,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 01,,,,,1,1,0,0,0,0,1,18.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 01,2,2,177,PHILADELPHIA CITY S D,509,336,92,81,170,236,103,46.9,0,25,25,25,0,25,18,7,18,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 02,2,2,177,PHILADELPHIA CITY S D,703,449,139,115,256,317,130,46.6,3,25,25,25,0,25,10,15,10,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 03,,,,,2,0,1,1,0,0,2,28.0,0,2,2,2,0,2,0,2,0,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 03,2,2,202,PHILADELPHIA CITY S D,570,365,98,107,211,240,119,45.2,1,23,23,23,0,23,10,13,10,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 04,2,2,202,PHILADELPHIA CITY S D,579,376,112,91,207,270,102,46.3,2,40,40,40,0,40,17,23,17,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 05,,,,,1,0,0,1,0,0,1,28.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 05,2,2,202,PHILADELPHIA CITY S D,622,429,96,97,230,291,101,47.3,1,28,28,28,0,28,20,8,20,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 06,2,2,202,PHILADELPHIA CITY S D,502,312,93,97,160,240,102,46.7,2,25,25,25,0,24,9,16,9,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 07,2,2,202,PHILADELPHIA CITY S D,664,433,119,112,232,297,135,47.0,3,35,35,35,0,35,26,9,26,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 08,2,2,202,PHILADELPHIA CITY S D,393,230,85,78,147,172,74,47.4,5,29,29,29,0,29,15,14,15,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 09,2,2,202,PHILADELPHIA CITY S D,335,208,60,67,105,162,68,49.0,0,22,22,22,0,22,13,9,13,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 10,,,,,1,0,0,1,0,0,1,44.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 10,2,2,202,PHILADELPHIA CITY S D,433,271,69,93,156,196,81,46.5,0,10,10,10,0,10,5,5,5,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 11,2,2,202,PHILADELPHIA CITY S D,337,192,89,56,114,148,75,50.6,0,20,20,20,0,20,10,10,10,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 12,2,2,202,PHILADELPHIA CITY S D,394,200,117,77,152,160,82,48.7,3,36,36,36,0,36,17,19,17,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 13,2,2,202,PHILADELPHIA CITY S D,346,187,95,64,118,154,74,47.5,4,15,15,15,0,15,5,10,5,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 14,2,2,202,PHILADELPHIA CITY S D,439,258,101,80,155,178,106,47.7,1,24,24,24,0,24,8,16,8,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 15,2,2,202,PHILADELPHIA CITY S D,364,204,73,87,127,149,88,48.1,1,11,11,11,0,11,7,4,7,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 16,,,,,1,1,0,0,0,0,1,54.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 16,2,2,202,PHILADELPHIA CITY S D,370,204,84,82,133,156,81,47.8,1,38,38,38,0,37,19,19,19,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 17,2,2,202,PHILADELPHIA CITY S D,347,181,100,66,127,153,67,49.2,2,18,18,18,0,18,7,11,7,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 18,2,2,202,PHILADELPHIA CITY S D,318,158,81,79,114,143,61,48.0,6,17,17,17,0,17,8,9,8,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 19,2,2,202,PHILADELPHIA CITY S D,268,134,82,52,90,113,65,47.3,2,17,17,17,0,17,10,7,10,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 20,2,2,202,PHILADELPHIA CITY S D,283,159,62,62,116,112,55,47.5,5,12,12,12,0,12,9,3,9,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 21,2,2,202,PHILADELPHIA CITY S D,349,194,85,70,112,155,82,46.7,0,13,13,13,0,13,10,3,10,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 22,,,,,1,1,0,0,0,0,1,60.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 22,2,2,202,PHILADELPHIA CITY S D,324,178,79,67,118,142,64,46.3,3,17,17,17,0,16,9,8,9,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 23,2,2,202,PHILADELPHIA CITY S D,324,181,75,68,135,132,57,46.1,1,23,23,23,0,23,8,15,8,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 24,,,,,1,1,0,0,0,0,1,18.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 24,2,2,202,PHILADELPHIA CITY S D,431,224,122,85,163,179,89,47.3,0,20,20,20,0,20,6,14,6,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 25,,,,,1,1,0,0,0,0,1,72.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 25,2,2,202,PHILADELPHIA CITY S D,581,357,111,113,220,275,86,47.1,3,25,25,25,0,25,11,14,11,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 26,2,2,202,PHILADELPHIA CITY S D,572,380,100,92,220,256,96,44.1,6,24,24,24,0,24,15,9,15,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 27,,,,,1,1,0,0,0,0,1,70.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 27,2,2,202,PHILADELPHIA CITY S D,485,291,104,90,189,237,59,50.0,0,33,33,33,0,33,19,14,19,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 28,2,2,202,PHILADELPHIA CITY S D,483,281,131,71,176,242,65,49.5,1,24,24,24,0,23,17,7,17,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 55 DIV 29,2,2,202,PHILADELPHIA CITY S D,553,324,114,115,196,250,107,46.9,4,36,36,36,0,36,19,17,19,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 01,,,,,1,1,0,0,0,0,1,25.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 01,2,5,172,PHILADELPHIA CITY S D,593,372,121,100,216,285,92,51.7,2,53,53,53,0,52,26,27,26,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 02,2,5,172,PHILADELPHIA CITY S D,404,250,84,70,154,171,79,51.5,1,36,36,36,0,36,27,9,27,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 03,,,,,1,1,0,0,0,0,1,33.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 03,2,5,172,PHILADELPHIA CITY S D,402,245,85,72,158,161,83,46.8,5,29,29,29,0,29,9,20,9,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 04,,,,,2,2,0,0,0,0,2,79.5,0,2,2,2,0,2,2,0,2,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 04,2,5,172,PHILADELPHIA CITY S D,501,279,121,101,187,233,81,47.8,2,38,38,38,0,38,22,16,22,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 05,2,5,172,PHILADELPHIA CITY S D,536,237,183,116,208,230,98,49.6,6,30,30,30,0,30,16,14,16,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 06,,,,,1,1,0,0,0,0,1,39.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 06,2,5,172,PHILADELPHIA CITY S D,680,379,203,98,226,346,108,62.7,11,93,93,93,0,92,68,25,68,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 07,,,,,2,1,0,1,0,0,2,29.5,0,2,2,2,0,2,0,2,0,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 07,2,5,172,PHILADELPHIA CITY S D,658,396,143,119,269,267,122,48.5,5,53,53,53,0,53,28,25,28,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 08,,,,,1,1,0,0,0,0,1,25.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 08,2,5,172,PHILADELPHIA CITY S D,777,418,254,105,297,349,131,49.2,6,55,55,55,0,55,38,17,38,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 09,2,5,172,PHILADELPHIA CITY S D,548,307,142,99,236,246,66,49.0,2,48,48,48,0,48,30,18,30,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 10,2,5,172,PHILADELPHIA CITY S D,454,245,132,77,180,200,74,48.4,2,29,29,29,0,29,19,10,19,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 11,2,5,174,PHILADELPHIA CITY S D,434,215,120,99,165,185,84,48.3,3,29,29,29,0,29,11,18,11,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 12,2,5,174,PHILADELPHIA CITY S D,491,286,116,89,195,187,109,51.0,3,43,43,43,0,43,26,17,26,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 13,2,5,172,PHILADELPHIA CITY S D,480,301,104,75,191,226,63,56.4,3,57,57,57,0,57,26,31,26,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 14,,,,,2,0,0,2,0,0,2,40.0,0,2,2,2,0,2,0,2,0,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 14,2,5,172,PHILADELPHIA CITY S D,382,246,67,69,143,161,78,50.9,2,30,30,30,0,30,22,8,22,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 15,2,5,172,PHILADELPHIA CITY S D,404,221,99,84,149,179,76,51.6,1,32,32,32,0,31,11,21,11,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 16,,,,,1,1,0,0,0,0,1,73.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 16,2,5,172,PHILADELPHIA CITY S D,442,243,105,94,183,179,80,50.4,1,42,42,42,0,42,21,21,21,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 17,,,,,1,0,1,0,0,0,1,45.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 17,2,5,174,PHILADELPHIA CITY S D,471,272,119,80,174,213,84,48.8,0,29,29,29,0,29,14,15,14,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 18,,,,,1,1,0,0,0,0,1,24.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 18,2,5,174,PHILADELPHIA CITY S D,381,213,106,62,138,163,80,50.3,2,25,25,25,0,25,17,8,17,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 19,2,5,174,PHILADELPHIA CITY S D,920,437,302,181,352,398,170,50.2,2,73,73,73,0,73,34,39,34,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 20,,,,,1,1,0,0,0,0,1,39.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 20,2,5,174,PHILADELPHIA CITY S D,352,207,80,65,133,150,69,54.1,2,29,29,29,0,29,13,16,13,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 21,2,5,174,PHILADELPHIA CITY S D,479,270,105,104,162,231,86,54.0,2,23,23,23,0,23,12,11,12,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 22,,,,,2,2,0,0,0,0,2,30.5,0,2,2,2,0,2,0,2,0,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 22,2,5,174,PHILADELPHIA CITY S D,466,250,138,78,152,226,88,66.9,4,41,41,41,0,41,24,17,24,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 23,2,5,174,PHILADELPHIA CITY S D,586,335,133,118,223,263,100,50.1,3,42,42,42,0,42,27,15,27,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 24,2,5,174,PHILADELPHIA CITY S D,486,282,100,104,193,193,100,48.7,1,27,27,27,0,27,11,16,11,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 25,2,5,174,PHILADELPHIA CITY S D,557,369,86,102,210,239,108,49.0,2,34,34,34,0,34,17,17,17,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 26,,,,,1,0,0,1,0,0,1,18.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 26,2,5,174,PHILADELPHIA CITY S D,548,288,166,94,205,247,96,52.5,2,37,37,37,0,36,15,22,15,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 27,,,,,1,0,0,1,0,0,1,65.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 27,2,5,174,PHILADELPHIA CITY S D,396,229,93,74,147,165,84,54.6,1,38,38,38,0,38,13,25,13,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 28,2,5,174,PHILADELPHIA CITY S D,497,292,109,96,172,251,74,53.1,2,41,41,41,0,40,28,13,28,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 29,2,5,174,PHILADELPHIA CITY S D,526,262,163,101,178,262,86,65.4,3,60,60,60,0,60,36,24,36,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 30,2,5,174,PHILADELPHIA CITY S D,899,435,291,173,326,404,169,54.7,4,75,75,75,0,75,41,34,41,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 31,,,,,2,0,0,2,0,0,2,53.0,0,2,2,2,0,2,0,2,0,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 31,2,5,174,PHILADELPHIA CITY S D,642,333,188,121,206,299,137,56.1,3,54,54,54,0,53,29,25,29,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 32,,,,,2,2,0,0,0,0,2,59.0,0,2,2,2,0,2,1,1,1,2
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 32,2,5,174,PHILADELPHIA CITY S D,354,210,82,62,140,146,68,51.3,1,32,32,32,0,32,20,12,20,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 33,,,,,1,1,0,0,0,0,1,18.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 33,2,5,172,PHILADELPHIA CITY S D,406,238,95,73,158,158,90,51.3,2,31,31,31,0,31,14,17,14,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 34,2,5,172,PHILADELPHIA CITY S D,294,200,50,44,114,146,34,52.3,1,26,26,26,0,26,10,16,10,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 35,2,5,174,PHILADELPHIA CITY S D,421,252,90,79,174,177,70,49.5,3,21,21,21,0,21,16,5,16,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 36,,,,,1,1,0,0,0,0,1,27.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 36,2,5,172,PHILADELPHIA CITY S D,386,234,76,76,156,168,62,48.9,2,26,26,26,0,26,20,6,20,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 37,,,,,1,0,0,1,0,0,1,21.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 37,2,5,172,PHILADELPHIA CITY S D,464,273,103,88,184,213,67,49.2,6,30,30,30,0,30,13,17,13,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 38,2,5,174,PHILADELPHIA CITY S D,568,361,117,90,221,278,69,53.7,4,49,49,49,0,49,33,16,33,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 39,2,5,174,PHILADELPHIA CITY S D,710,401,175,134,283,335,92,49.7,7,46,46,46,0,46,22,24,22,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 40,,,,,1,1,0,0,0,0,1,33.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 40,2,5,172,PHILADELPHIA CITY S D,366,202,84,80,119,159,88,50.9,0,33,33,33,0,33,19,14,19,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 41,,,,,1,1,0,0,0,0,1,66.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 56 DIV 41,2,5,174,PHILADELPHIA CITY S D,863,551,167,145,338,393,132,51.8,5,86,86,86,0,86,45,41,45,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 01,2,5,173,PHILADELPHIA CITY S D,594,285,233,76,239,245,110,53.1,2,51,51,51,0,51,34,17,34,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 02,2,5,174,PHILADELPHIA CITY S D,835,464,237,134,324,359,152,50.1,4,75,75,75,0,75,43,32,43,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 03,2,5,174,PHILADELPHIA CITY S D,630,342,187,101,265,272,93,54.1,2,89,89,89,0,89,50,39,50,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 04,2,5,174,PHILADELPHIA CITY S D,512,281,159,72,184,221,107,56.5,2,66,66,66,0,66,42,24,42,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 05,2,5,174,PHILADELPHIA CITY S D,469,264,109,96,189,193,87,52.7,5,31,31,31,0,31,20,11,20,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 06,,,,,1,1,0,0,0,0,1,86.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 06,2,5,174,PHILADELPHIA CITY S D,917,558,179,180,339,428,150,53.0,7,110,110,110,0,110,60,50,60,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 07,2,5,174,PHILADELPHIA CITY S D,608,416,92,100,238,307,63,45.6,2,30,30,30,0,30,18,12,18,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 08,2,5,174,PHILADELPHIA CITY S D,679,396,166,117,270,270,139,51.0,0,55,55,55,0,55,36,19,36,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 09,2,5,174,PHILADELPHIA CITY S D,402,253,91,58,156,173,73,49.6,1,34,34,34,0,34,19,15,19,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 10,2,5,174,PHILADELPHIA CITY S D,829,471,194,164,326,339,164,49.7,7,70,70,70,0,69,37,33,37,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 11,,,,,1,0,1,0,0,0,1,56.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 11,2,5,174,PHILADELPHIA CITY S D,622,343,197,82,229,274,119,52.3,1,76,76,76,0,76,43,33,43,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 12,2,5,174,PHILADELPHIA CITY S D,640,313,211,116,259,271,110,49.4,0,37,37,37,0,37,21,16,21,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 13,2,5,173,PHILADELPHIA CITY S D,741,318,342,81,314,305,122,52.1,3,93,93,93,0,93,54,39,54,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 14,2,5,173,PHILADELPHIA CITY S D,626,289,251,86,244,288,94,54.2,2,74,74,74,0,74,40,34,40,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 15,2,5,174,PHILADELPHIA CITY S D,643,373,172,98,249,281,113,48.6,1,47,47,47,0,47,28,19,28,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 16,2,5,174,PHILADELPHIA CITY S D,502,244,181,77,184,208,110,49.8,0,33,33,33,0,33,16,17,16,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 17,,,,,1,0,0,1,0,0,1,66.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 17,2,5,173,PHILADELPHIA CITY S D,535,253,220,62,183,246,106,55.9,2,50,50,50,0,50,26,24,26,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 18,2,5,173,PHILADELPHIA CITY S D,687,349,264,74,252,328,107,55.5,5,49,49,49,0,49,25,24,25,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 19,,,,,1,1,0,0,0,0,1,21.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 19,2,5,174,PHILADELPHIA CITY S D,504,267,158,79,193,212,99,50.4,0,44,44,44,0,44,31,13,31,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 20,,,,,1,0,0,1,0,0,1,18.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 20,2,5,174,PHILADELPHIA CITY S D,477,270,131,76,175,194,108,52.4,2,54,54,54,0,54,36,18,36,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 21,,,,,1,0,0,1,0,0,1,39.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 21,2,5,174,PHILADELPHIA CITY S D,460,253,140,67,170,200,90,50.3,1,43,43,43,0,43,26,17,26,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 22,2,5,173,PHILADELPHIA CITY S D,491,257,177,57,178,218,95,55.5,0,45,45,45,0,45,21,24,21,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 23,2,5,174,PHILADELPHIA CITY S D,581,340,149,92,222,243,116,50.5,0,46,46,46,0,46,23,23,23,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 24,2,5,174,PHILADELPHIA CITY S D,478,229,152,97,188,187,103,49.5,2,34,34,34,0,34,26,8,26,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 25,2,5,174,PHILADELPHIA CITY S D,521,298,143,80,186,241,94,50.6,1,43,43,43,0,43,31,12,31,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 26,2,5,174,PHILADELPHIA CITY S D,592,365,115,112,208,270,114,48.9,2,25,25,25,0,25,13,12,13,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 27,2,5,174,PHILADELPHIA CITY S D,953,619,133,201,360,449,144,45.7,3,53,53,53,0,53,15,38,15,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 57 DIV 28,2,5,173,PHILADELPHIA CITY S D,473,236,189,48,178,201,94,56.6,2,49,49,49,0,49,27,22,27,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 58 DIV 01,,,,,1,0,1,0,0,0,1,80.0,0,1,1,1,0,1,0,1,0,1
PHILADELPHIA,PHILADELPHIA,PHILA WD 58 DIV 01,2,5,172,PHILADELPHIA CITY S D,421,164,147,110,151,173,97,56.4,1,41,41,41,0,41,25,16,25,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 58 DIV 02,2,5,172,PHILADELPHIA CITY S D,310,143,81,86,122,133,55,49.6,2,13,13,13,0,13,10,3,10,0
PHILADELPHIA,PHILADELPHIA,PHILA WD 58 DIV 03,2,5,170,PHILADELPHIA CITY S D,1022,516,315,191,346,431,245,59.3,1,109,109,109,0,109,68,41,68,0
