COUNTY,MUNICIPALITY,CLASS,OFFICIAL_COUNTY_NAME,OFFICIAL_MUNICIPAL_NAME,OFFICIAL_CLASS_OF_MUNIC,FIPS_MUN_CODE,GEOID,CTY_MUN_CODE,MUNICIPAL_CODE,JOIN_KEY,GEO_BASE_KEY
Allegheny,Whitaker Borough,Borough,ALLEGHENY,WHITAKER,BORO,84440,4200384440,02475,475,ALLEGHENY|WHITAKER BORO,ALLEGHENY|WHITAKER
Allegheny,White Oak Borough,Borough,ALLEGHENY,WHITE OAK,BORO,84704,4200384704,02477,477,ALLEGHENY|WHITE OAK BORO,ALLEGHENY|WHITE OAK
Allegheny,Whitehall Borough,Borough,ALLEGHENY,WHITEHALL,BORO,84512,4200384512,02476,476,ALLEGHENY|WHITEHALL BORO,ALLEGHENY|WHITEHALL
Allegheny,Wilkins Township,1st Township,ALLEGHENY,WILKINS,1TWP,85184,4200385184,02124,124,ALLEGHENY|WILKINS TWP,ALLEGHENY|WILKINS
Allegheny,Wilkinsburg Borough,Borough,ALLEGHENY,WILKINSBURG,BORO,85188,4200385188,02478,478,ALLEGHENY|WILKINSBURG BORO,ALLEGHENY|WILKINSBURG
Allegheny,Wilmerding Borough,Borough,ALLEGHENY,WILMERDING,BORO,85496,4200385496,02479,479,ALLEGHENY|WILMERDING BORO,ALLEGHENY|WILMERDING
Armstrong,Apollo Borough,Borough,ARMSTRONG,APOLLO,BORO,02720,4200502720,03401,401,ARMSTRONG|APOLLO BORO,ARMSTRONG|APOLLO
Armstrong,Applewold Borough,Borough,ARMSTRONG,APPLEWOLD,BORO,02752,4200502752,03402,402,ARMSTRONG|APPLEWOLD BORO,ARMSTRONG|APPLEWOLD
Armstrong,Atwood Borough,Borough,ARMSTRONG,ATWOOD,BORO,03480,4200503480,03403,403,ARMSTRONG|ATWOOD BORO,ARMSTRONG|ATWOOD
Armstrong,Bethel Township,2nd Township,ARMSTRONG,BETHEL,2TWP,05992,4200505992,03201,201,ARMSTRONG|BETHEL TWP,ARMSTRONG|BETHEL
Armstrong,Boggs Township,2nd Township,ARMSTRONG,BOGGS,2TWP,07416,4200507416,03202,202,ARMSTRONG|BOGGS TWP,ARMSTRONG|BOGGS
Armstrong,Bradys Bend Township,2nd Township,ARMSTRONG,BRADYS BEND,2TWP,08152,4200508152,03203,203,ARMSTRONG|BRADYS BEND TWP,ARMSTRONG|BRADYS BEND
Armstrong,Burrell Township,2nd Township,ARMSTRONG,BURRELL,2TWP,10344,4200510344,03204,204,ARMSTRONG|BURRELL TWP,ARMSTRONG|BURRELL
Armstrong,Cadogan Township,2nd Township,ARMSTRONG,CADOGAN,2TWP,10680,4200510680,03205,205,ARMSTRONG|CADOGAN TWP,ARMSTRONG|CADOGAN
Armstrong,Cowanshannock Township,2nd Township,ARMSTRONG,COWANSHANNOCK,2TWP,16728,4200516728,03206,206,ARMSTRONG|COWANSHANNOCK TWP,ARMSTRONG|COWANSHANNOCK
Armstrong,Dayton Borough,Borough,ARMSTRONG,DAYTON,BORO,18400,4200518400,03404,404,ARMSTRONG|DAYTON BORO,ARMSTRONG|DAYTON
Armstrong,East Franklin Township,2nd Township,ARMSTRONG,EAST FRANKLIN,2TWP,21160,4200521160,03207,207,ARMSTRONG|E FRANKLIN TWP,ARMSTRONG|E FRANKLIN
Armstrong,Elderton Borough,Borough,ARMSTRONG,ELDERTON,BORO,22832,4200522832,03405,405,ARMSTRONG|ELDERTON BORO,ARMSTRONG|ELDERTON
Armstrong,Ford Cliff Borough,Borough,ARMSTRONG,FORD CLIFF,BORO,26520,4200526520,03407,407,ARMSTRONG|FORD CLIFF BORO,ARMSTRONG|FORD CLIFF
Armstrong,Freeport Borough,Borough,ARMSTRONG,FREEPORT,BORO,27784,4200527784,03408,408,ARMSTRONG|FREEPORT BORO,ARMSTRONG|FREEPORT
Armstrong,Gilpin Township,2nd Township,ARMSTRONG,GILPIN,2TWP,29184,4200529184,03208,208,ARMSTRONG|GILPIN TWP,ARMSTRONG|GILPIN
Armstrong,Hovey Township,2nd Township,ARMSTRONG,HOVEY,2TWP,35936,4200535936,03209,209,ARMSTRONG|HOVEY TWP,ARMSTRONG|HOVEY
Armstrong,Kiskiminetas Township,2nd Township,ARMSTRONG,KISKIMINETAS,2TWP,39968,4200539968,03210,210,ARMSTRONG|KISKIMINETAS TWP,ARMSTRONG|KISKIMINETAS
Armstrong,Kittanning Borough,Borough,ARMSTRONG,KITTANNING,BORO,40040,4200540040,03409,409,ARMSTRONG|KITTANNING BORO,ARMSTRONG|KITTANNING
Armstrong,Kittanning Township,2nd Township,ARMSTRONG,KITTANNING,2TWP,40056,4200540056,03211,211,ARMSTRONG|KITTANNING TWP,ARMSTRONG|KITTANNING
Armstrong,Leechburg Borough,Borough,ARMSTRONG,LEECHBURG,BORO,42280,4200542280,03410,410,ARMSTRONG|LEECHBURG BORO,ARMSTRONG|LEECHBURG
Armstrong,Madison Township,2nd Township,ARMSTRONG,MADISON,2TWP,46456,4200546456,03212,212,ARMSTRONG|MADISON TWP,ARMSTRONG|MADISON
Armstrong,Mahoning Township,2nd Township,ARMSTRONG,MAHONING,2TWP,46632,4200546632,03213,213,ARMSTRONG|MAHONING TWP,ARMSTRONG|MAHONING
Armstrong,Manor Township,2nd Township,ARMSTRONG,MANOR,2TWP,46976,4200546976,03214,214,ARMSTRONG|MANOR TWP,ARMSTRONG|MANOR
Armstrong,Manorville Borough,Borough,ARMSTRONG,MANORVILLE,BORO,47064,4200547064,03411,411,ARMSTRONG|MANORVILLE BORO,ARMSTRONG|MANORVILLE
Armstrong,North Apollo Borough,Borough,ARMSTRONG,NORTH APOLLO,BORO,54728,4200554728,03412,412,ARMSTRONG|N APOLLO BORO,ARMSTRONG|N APOLLO
Armstrong,North Buffalo Township,2nd Township,ARMSTRONG,NORTH BUFFALO,2TWP,54856,4200554856,03215,215,ARMSTRONG|N BUFFALO TWP,ARMSTRONG|N BUFFALO
Armstrong,Parker City,3rd City,ARMSTRONG,PARKER,CITY,57976,4200557976,03301,301,ARMSTRONG|PARKER CITY,ARMSTRONG|PARKER
Armstrong,Parks Township,2nd Township,ARMSTRONG,PARKS,2TWP,58160,4200558160,03216,216,ARMSTRONG|PARKS TWP,ARMSTRONG|PARKS
Armstrong,Perry Township,2nd Township,ARMSTRONG,PERRY,2TWP,59440,4200559440,03217,217,ARMSTRONG|PERRY TWP,ARMSTRONG|PERRY
Armstrong,Pine Township,2nd Township,ARMSTRONG,PINE,2TWP,60280,4200560280,03218,218,ARMSTRONG|PINE TWP,ARMSTRONG|PINE
Armstrong,Plumcreek Township,2nd Township,ARMSTRONG,PLUMCREEK,2TWP,61576,4200561576,03219,219,ARMSTRONG|PLUMCREEK TWP,ARMSTRONG|PLUMCREEK
Armstrong,Rayburn Township,2nd Township,ARMSTRONG,RAYBURN,2TWP,63560,4200563560,03220,220,ARMSTRONG|RAYBURN TWP,ARMSTRONG|RAYBURN
Armstrong,Redbank Township,2nd Township,ARMSTRONG,REDBANK,2TWP,63712,4200563712,03221,221,ARMSTRONG|REDBANK TWP,ARMSTRONG|REDBANK
Armstrong,Rural Valley Borough,Borough,ARMSTRONG,RURAL VALLEY,BORO,66720,4200566720,03414,414,ARMSTRONG|RURAL VALLEY BORO,ARMSTRONG|RURAL VALLEY
Armstrong,South Bend Township,2nd Township,ARMSTRONG,SOUTH BEND,2TWP,71968,4200571968,03222,222,ARMSTRONG|S BEND TWP,ARMSTRONG|S BEND
Armstrong,South Bethlehem Borough,Borough,ARMSTRONG,SOUTH BETHLEHEM,BORO,71976,4200571976,03415,415,ARMSTRONG|S BETHLEHEM BORO,ARMSTRONG|S BETHLEHEM
Armstrong,South Buffalo Township,2nd Township,ARMSTRONG,SOUTH BUFFALO,2TWP,72000,4200572000,03223,223,ARMSTRONG|S BUFFALO TWP,ARMSTRONG|S BUFFALO
Armstrong,Sugarcreek Township,2nd Township,ARMSTRONG,SUGARCREEK,2TWP,74992,4200574992,03224,224,ARMSTRONG|SUGARCREEK TWP,ARMSTRONG|SUGARCREEK
Armstrong,Valley Township,2nd Township,ARMSTRONG,VALLEY,2TWP,79528,4200579528,03225,225,ARMSTRONG|VALLEY TWP,ARMSTRONG|VALLEY
Armstrong,Washington Township,2nd Township,ARMSTRONG,WASHINGTON,2TWP,81176,4200581176,03226,226,ARMSTRONG|WASHINGTON TWP,ARMSTRONG|WASHINGTON
Armstrong,Wayne Township,2nd Township,ARMSTRONG,WAYNE,2TWP,81720,4200581720,03227,227,ARMSTRONG|WAYNE TWP,ARMSTRONG|WAYNE
Armstrong,West Franklin Township,2nd Township,ARMSTRONG,WEST FRANKLIN,2TWP,83024,4200583024,03228,228,ARMSTRONG|W FRANKLIN TWP,ARMSTRONG|W FRANKLIN
Armstrong,West Kittanning Borough,Borough,ARMSTRONG,WEST KITTANNING,BORO,83248,4200583248,03416,416,ARMSTRONG|W KITTANNING BORO,ARMSTRONG|W KITTANNING
Armstrong,Worthington Borough,Borough,ARMSTRONG,WORTHINGTON,BORO,86560,4200586560,03417,417,ARMSTRONG|WORTHINGTON BORO,ARMSTRONG|WORTHINGTON
Beaver,Aliquippa City,3rd City,BEAVER,ALIQUIPPA,CITY,00820,4200700820,04302,302,BEAVER|ALIQUIPPA CITY,BEAVER|ALIQUIPPA
Beaver,Ambridge Borough,Borough,BEAVER,AMBRIDGE,BORO,02288,4200702288,04402,402,BEAVER|AMBRIDGE BORO,BEAVER|AMBRIDGE
Beaver,Baden Borough,Borough,BEAVER,BADEN,BORO,03736,4200703736,04403,403,BEAVER|BADEN BORO,BEAVER|BADEN
Beaver,Beaver Borough,Borough,BEAVER,BEAVER,BORO,04688,4200704688,04404,404,BEAVER|BEAVER BORO,BEAVER|BEAVER
Beaver,Beaver Falls City,3rd City,BEAVER,BEAVER FALLS,CITY,04792,4200704792,04301,301,BEAVER|BEAVER FALLS CITY,BEAVER|BEAVER FALLS
Beaver,Big Beaver Borough,Borough,BEAVER,BIG BEAVER,BORO,06240,4200706240,04405,405,BEAVER|BIG BEAVER BORO,BEAVER|BIG BEAVER
Beaver,Bridgewater Borough,Borough,BEAVER,BRIDGEWATER,BORO,08632,4200708632,04406,406,BEAVER|BRIDGEWATER BORO,BEAVER|BRIDGEWATER
Beaver,Brighton Township,2nd Township,BEAVER,BRIGHTON,2TWP,08680,4200708680,04201,201,BEAVER|BRIGHTON TWP,BEAVER|BRIGHTON
Beaver,Center Township,2nd Township,BEAVER,CENTER,2TWP,12016,4200712016,04202,202,BEAVER|CENTER TWP,BEAVER|CENTER
Beaver,Chippewa Township,2nd Township,BEAVER,CHIPPEWA,2TWP,13488,4200713488,04203,203,BEAVER|CHIPPEWA TWP,BEAVER|CHIPPEWA
Beaver,Conway Borough,Borough,BEAVER,CONWAY,BORO,15872,4200715872,04407,407,BEAVER|CONWAY BORO,BEAVER|CONWAY
Beaver,Darlington Borough,Borough,BEAVER,DARLINGTON,BORO,18192,4200718192,04408,408,BEAVER|DARLINGTON BORO,BEAVER|DARLINGTON
Beaver,Darlington Township,2nd Township,BEAVER,DARLINGTON,2TWP,18200,4200718200,04204,204,BEAVER|DARLINGTON TWP,BEAVER|DARLINGTON
Beaver,Daugherty Township,2nd Township,BEAVER,DAUGHERTY,2TWP,18264,4200718264,04205,205,BEAVER|DAUGHERTY TWP,BEAVER|DAUGHERTY
Beaver,East Rochester Borough,Borough,BEAVER,EAST ROCHESTER,BORO,21752,4200721752,04409,409,BEAVER|E ROCHESTER BORO,BEAVER|E ROCHESTER
Beaver,Eastvale Borough,Borough,BEAVER,EASTVALE,BORO,21968,4200721968,04410,410,BEAVER|EASTVALE BORO,BEAVER|EASTVALE
Beaver,Economy Borough,Borough,BEAVER,ECONOMY,BORO,22264,4200722264,04411,411,BEAVER|ECONOMY BORO,BEAVER|ECONOMY
Beaver,Fallston Borough,Borough,BEAVER,FALLSTON,BORO,25152,4200725152,04412,412,BEAVER|FALLSTON BORO,BEAVER|FALLSTON
Beaver,Frankfort Springs Borough,Borough,BEAVER,FRANKFORT SPRINGS,BORO,27312,4200727312,04413,413,BEAVER|FRANKFORT SPRINGS BORO,BEAVER|FRANKFORT SPRINGS
Beaver,Franklin Township,2nd Township,BEAVER,FRANKLIN,2TWP,27336,4200727336,04206,206,BEAVER|FRANKLIN TWP,BEAVER|FRANKLIN
Beaver,Freedom Borough,Borough,BEAVER,FREEDOM,BORO,27712,4200727712,04414,414,BEAVER|FREEDOM BORO,BEAVER|FREEDOM
Beaver,Georgetown Borough,Borough,BEAVER,GEORGETOWN,BORO,28824,4200728824,04415,415,BEAVER|GEORGETOWN BORO,BEAVER|GEORGETOWN
Beaver,Glasgow Borough,Borough,BEAVER,GLASGOW,BORO,29392,4200729392,04416,416,BEAVER|GLASGOW BORO,BEAVER|GLASGOW
Beaver,Greene Township,2nd Township,BEAVER,GREENE,2TWP,30920,4200730920,04207,207,BEAVER|GREENE TWP,BEAVER|GREENE
Beaver,Hanover Township,2nd Township,BEAVER,HANOVER,2TWP,32392,4200732392,04208,208,BEAVER|HANOVER TWP,BEAVER|HANOVER
Beaver,Harmony Township,1st Township,BEAVER,HARMONY,1TWP,32680,4200732680,04102,102,BEAVER|HARMONY TWP,BEAVER|HARMONY
Beaver,Homewood Borough,Borough,BEAVER,HOMEWOOD,BORO,35488,4200735488,04417,417,BEAVER|HOMEWOOD BORO,BEAVER|HOMEWOOD
Beaver,Hookstown Borough,Borough,BEAVER,HOOKSTOWN,BORO,35576,4200735576,04418,418,BEAVER|HOOKSTOWN BORO,BEAVER|HOOKSTOWN
Beaver,Hopewell Township,1st Township,BEAVER,HOPEWELL,1TWP,35640,4200735640,04103,103,BEAVER|HOPEWELL TWP,BEAVER|HOPEWELL
Beaver,Independence Township,2nd Township,BEAVER,INDEPENDENCE,2TWP,36776,4200736776,04209,209,BEAVER|INDEPENDENCE TWP,BEAVER|INDEPENDENCE
Beaver,Industry Borough,Borough,BEAVER,INDUSTRY,BORO,36944,4200736944,04419,419,BEAVER|INDUSTRY BORO,BEAVER|INDUSTRY
Beaver,Koppel Borough,Borough,BEAVER,KOPPEL,BORO,40400,4200740400,04420,420,BEAVER|KOPPEL BORO,BEAVER|KOPPEL
Beaver,Marion Township,2nd Township,BEAVER,MARION,2TWP,47432,4200747432,04210,210,BEAVER|MARION TWP,BEAVER|MARION
Beaver,Midland Borough,Borough,BEAVER,MIDLAND,BORO,49184,4200749184,04421,421,BEAVER|MIDLAND BORO,BEAVER|MIDLAND
Beaver,Monaca Borough,Borough,BEAVER,MONACA,BORO,50320,4200750320,04422,422,BEAVER|MONACA BORO,BEAVER|MONACA
Beaver,New Brighton Borough,Borough,BEAVER,NEW BRIGHTON,BORO,53288,4200753288,04423,423,BEAVER|NEW BRIGHTON BORO,BEAVER|NEW BRIGHTON
Beaver,New Galilee Borough,Borough,BEAVER,NEW GALILEE,BORO,53592,4200753592,04424,424,BEAVER|NEW GALILEE BORO,BEAVER|NEW GALILEE
Beaver,New Sewickley Township,2nd Township,BEAVER,NEW SEWICKLEY,2TWP,54072,4200754072,04211,211,BEAVER|NEW SEWICKLEY TWP,BEAVER|NEW SEWICKLEY
Beaver,North Sewickley Township,2nd Township,BEAVER,NORTH SEWICKLEY,2TWP,55400,4200755400,04212,212,BEAVER|N SEWICKLEY TWP,BEAVER|N SEWICKLEY
Beaver,Ohioville Borough,Borough,BEAVER,OHIOVILLE,BORO,56432,4200756432,04430,430,BEAVER|OHIOVILLE BORO,BEAVER|OHIOVILLE
Beaver,Patterson Heights Borough,Borough,BEAVER,PATTERSON HEIGHTS,BORO,58384,4200758384,04425,425,BEAVER|PATTERSON HEIGHTS BORO,BEAVER|PATTERSON HEIGHTS
Beaver,Patterson Township,1st Township,BEAVER,PATTERSON,1TWP,58375,4200758375,04104,104,BEAVER|PATTERSON TWP,BEAVER|PATTERSON
Beaver,Potter Township,2nd Township,BEAVER,POTTER,2TWP,62352,4200762352,04214,214,BEAVER|POTTER TWP,BEAVER|POTTER
Beaver,Pulaski Township,2nd Township,BEAVER,PULASKI,2TWP,62888,4200762888,04215,215,BEAVER|PULASKI TWP,BEAVER|PULASKI
Beaver,Raccoon Township,2nd Township,BEAVER,RACCOON,2TWP,63224,4200763224,04216,216,BEAVER|RACCOON TWP,BEAVER|RACCOON
Beaver,Rochester Borough,Borough,BEAVER,ROCHESTER,BORO,65392,4200765392,04426,426,BEAVER|ROCHESTER BORO,BEAVER|ROCHESTER
Beaver,Rochester Township,1st Township,BEAVER,ROCHESTER,1TWP,65400,4200765400,04105,105,BEAVER|ROCHESTER TWP,BEAVER|ROCHESTER
Beaver,Shippingport Borough,Borough,BEAVER,SHIPPINGPORT,BORO,70376,4200770376,04427,427,BEAVER|SHIPPINGPORT BORO,BEAVER|SHIPPINGPORT
Beaver,South Beaver Township,2nd Township,BEAVER,SOUTH BEAVER,2TWP,71952,4200771952,04217,217,BEAVER|S BEAVER TWP,BEAVER|S BEAVER
Beaver,South Heights Borough,Borough,BEAVER,SOUTH HEIGHTS,BORO,72216,4200772216,04428,428,BEAVER|S HEIGHTS BORO,BEAVER|S HEIGHTS
Beaver,Vanport Township,1st Township,BEAVER,VANPORT,1TWP,79856,4200779856,04101,101,BEAVER|VANPORT TWP,BEAVER|VANPORT
Beaver,West Mayfield Borough,Borough,BEAVER,WEST MAYFIELD,BORO,83472,4200783472,04429,429,BEAVER|W MAYFIELD BORO,BEAVER|W MAYFIELD
Beaver,White Township,2nd Township,BEAVER,WHITE,2TWP,84444,4200784444,04218,218,BEAVER|WHITE TWP,BEAVER|WHITE
Bedford,Bedford Borough,Borough,BEDFORD,BEDFORD,BORO,04944,4200904944,05401,401,BEDFORD|BEDFORD BORO,BEDFORD|BEDFORD
Bedford,Bedford Township,2nd Township,BEDFORD,BEDFORD,2TWP,04952,4200904952,05201,201,BEDFORD|BEDFORD TWP,BEDFORD|BEDFORD
Bedford,Bloomfield Township,2nd Township,BEDFORD,BLOOMFIELD,2TWP,07024,4200907024,05202,202,BEDFORD|BLOOMFIELD TWP,BEDFORD|BLOOMFIELD
Bedford,Broad Top Township,2nd Township,BEDFORD,BROAD TOP,2TWP,08880,4200908880,05203,203,BEDFORD|BROAD TOP TWP,BEDFORD|BROAD TOP
Bedford,Coaldale Borough,Borough,BEDFORD,COALDALE,BORO,14584,4200914584,05402,402,BEDFORD|COALDALE BORO,BEDFORD|COALDALE
Bedford,Colerain Township,2nd Township,BEDFORD,COLERAIN,2TWP,15032,4200915032,05204,204,BEDFORD|COLERAIN TWP,BEDFORD|COLERAIN
Bedford,Cumberland Valley Township,2nd Township,BEDFORD,CUMBERLAND VALLEY,2TWP,17664,4200917664,05205,205,BEDFORD|CUMBERLAND VALLEY TWP,BEDFORD|CUMBERLAND VALLEY
Bedford,East Providence Township,2nd Township,BEDFORD,EAST PROVIDENCE,2TWP,21736,4200921736,05206,206,BEDFORD|E PROVIDENCE TWP,BEDFORD|E PROVIDENCE
Bedford,East St Clair Township,2nd Township,BEDFORD,EAST ST CLAIR,2TWP,21788,4200921788,05207,207,BEDFORD|E ST CLAIR TWP,BEDFORD|E ST CLAIR
Bedford,Everett Borough,Borough,BEDFORD,EVERETT,BORO,24304,4200924304,05403,403,BEDFORD|EVERETT BORO,BEDFORD|EVERETT
Bedford,Harrison Township,2nd Township,BEDFORD,HARRISON,2TWP,32840,4200932840,05208,208,BEDFORD|HARRISON TWP,BEDFORD|HARRISON
Bedford,Hopewell Borough,Borough,BEDFORD,HOPEWELL,BORO,35648,4200935648,05404,404,BEDFORD|HOPEWELL BORO,BEDFORD|HOPEWELL
Bedford,Hopewell Township,2nd Township,BEDFORD,HOPEWELL,2TWP,35656,4200935656,05209,209,BEDFORD|HOPEWELL TWP,BEDFORD|HOPEWELL
Bedford,Hyndman Borough,Borough,BEDFORD,HYNDMAN,BORO,36640,4200936640,05405,405,BEDFORD|HYNDMAN BORO,BEDFORD|HYNDMAN
Bedford,Juniata Township,2nd Township,BEDFORD,JUNIATA,2TWP,38576,4200938576,05210,210,BEDFORD|JUNIATA TWP,BEDFORD|JUNIATA
Bedford,Kimmel Township,2nd Township,BEDFORD,KIMMEL,2TWP,39658,4200939658,05211,211,BEDFORD|KIMMEL TWP,BEDFORD|KIMMEL
Bedford,King Township,2nd Township,BEDFORD,KING,2TWP,39720,4200939720,05212,212,BEDFORD|KING TWP,BEDFORD|KING
Bedford,Liberty Township,2nd Township,BEDFORD,LIBERTY,2TWP,43072,4200943072,05213,213,BEDFORD|LIBERTY TWP,BEDFORD|LIBERTY
Bedford,Lincoln Township,2nd Township,BEDFORD,LINCOLN,2TWP,43416,4200943416,05214,214,BEDFORD|LINCOLN TWP,BEDFORD|LINCOLN
Bedford,Londonderry Township,2nd Township,BEDFORD,LONDONDERRY,2TWP,44448,4200944448,05215,215,BEDFORD|LONDONDERRY TWP,BEDFORD|LONDONDERRY
Bedford,Mann Township,2nd Township,BEDFORD,MANN,2TWP,46928,4200946928,05216,216,BEDFORD|MANN TWP,BEDFORD|MANN
Bedford,Manns Choice Borough,Borough,BEDFORD,MANNS CHOICE,BORO,46944,4200946944,05406,406,BEDFORD|MANNS CHOICE BORO,BEDFORD|MANNS CHOICE
Bedford,Monroe Township,2nd Township,BEDFORD,MONROE,2TWP,50424,4200950424,05217,217,BEDFORD|MONROE TWP,BEDFORD|MONROE
Bedford,Napier Township,2nd Township,BEDFORD,NAPIER,2TWP,52648,4200952648,05218,218,BEDFORD|NAPIER TWP,BEDFORD|NAPIER
Bedford,New Paris Borough,Borough,BEDFORD,NEW PARIS,BORO,53928,4200953928,05407,407,BEDFORD|NEW PARIS BORO,BEDFORD|NEW PARIS
Bedford,Pavia Township,2nd Township,BEDFORD,PAVIA,2TWP,58492,4200958492,05222,222,BEDFORD|PAVIA TWP,BEDFORD|PAVIA
Bedford,Pleasantville Borough,Borough,BEDFORD,PLEASANTVILLE,BORO,61496,4200961496,05408,408,BEDFORD|PLEASANTVILLE BORO,BEDFORD|PLEASANTVILLE
Bedford,Rainsburg Borough,Borough,BEDFORD,RAINSBURG,BORO,63312,4200963312,05409,409,BEDFORD|RAINSBURG BORO,BEDFORD|RAINSBURG
Bedford,Saxton Borough,Borough,BEDFORD,SAXTON,BORO,68072,4200968072,05411,411,BEDFORD|SAXTON BORO,BEDFORD|SAXTON
Bedford,Schellsburg Borough,Borough,BEDFORD,SCHELLSBURG,BORO,68152,4200968152,05412,412,BEDFORD|SCHELLSBURG BORO,BEDFORD|SCHELLSBURG
Bedford,Snake Spring Township,2nd Township,BEDFORD,SNAKE SPRING,2TWP,71544,4200971544,05219,219,BEDFORD|SNAKE SPRING TWP,BEDFORD|SNAKE SPRING
Bedford,South Woodbury Township,2nd Township,BEDFORD,SOUTH WOODBURY,2TWP,72656,4200972656,05221,221,BEDFORD|S WOODBURY TWP,BEDFORD|S WOODBURY
Bedford,Southampton Township,2nd Township,BEDFORD,SOUTHAMPTON,2TWP,71888,4200971888,05220,220,BEDFORD|SOUTHAMPTON TWP,BEDFORD|SOUTHAMPTON
Bedford,St Clairsville Borough,Borough,BEDFORD,ST CLAIRSVILLE,BORO,67256,4200967256,05410,410,BEDFORD|ST CLAIRSVILLE BORO,BEDFORD|ST CLAIRSVILLE
Bedford,West Providence Township,2nd Township,BEDFORD,WEST PROVIDENCE,2TWP,83920,4200983920,05226,226,BEDFORD|W PROVIDENCE TWP,BEDFORD|W PROVIDENCE
Bedford,West St Clair Township,2nd Township,BEDFORD,WEST ST CLAIR,2TWP,83972,4200983972,05227,227,BEDFORD|W ST CLAIR TWP,BEDFORD|W ST CLAIR
Bedford,Woodbury Borough,Borough,BEDFORD,WOODBURY,BORO,86128,4200986128,05413,413,BEDFORD|WOODBURY BORO,BEDFORD|WOODBURY
Bedford,Woodbury Township,2nd Township,BEDFORD,WOODBURY,2TWP,86136,4200986136,05228,228,BEDFORD|WOODBURY TWP,BEDFORD|WOODBURY
Berks,Albany Township,2nd Township,BERKS,ALBANY,2TWP,00588,4201100588,06201,201,BERKS|ALBANY TWP,BERKS|ALBANY
Berks,Alsace Township,2nd Township,BERKS,ALSACE,2TWP,02120,4201102120,06202,202,BERKS|ALSACE TWP,BERKS|ALSACE
Berks,Amity Township,2nd Township,BERKS,AMITY,2TWP,02328,4201102328,06203,203,BERKS|AMITY TWP,BERKS|AMITY
Berks,Bally Borough,Borough,BERKS,BALLY,BORO,03984,4201103984,06401,401,BERKS|BALLY BORO,BERKS|BALLY
Berks,Bechtelsville Borough,Borough,BERKS,BECHTELSVILLE,BORO,04896,4201104896,06402,402,BERKS|BECHTELSVILLE BORO,BERKS|BECHTELSVILLE
Berks,Bern Township,2nd Township,BERKS,BERN,2TWP,05816,4201105816,06204,204,BERKS|BERN TWP,BERKS|BERN
Berks,Bernville Borough,Borough,BERKS,BERNVILLE,BORO,05848,4201105848,06403,403,BERKS|BERNVILLE BORO,BERKS|BERNVILLE
Berks,Bethel Township,2nd Township,BERKS,BETHEL,2TWP,06008,4201106008,06205,205,BERKS|BETHEL TWP,BERKS|BETHEL
Berks,Birdsboro Borough,Borough,BERKS,BIRDSBORO,BORO,06504,4201106504,06404,404,BERKS|BIRDSBORO BORO,BERKS|BIRDSBORO
Berks,Boyertown Borough,Borough,BERKS,BOYERTOWN,BORO,07960,4201107960,06405,405,BERKS|BOYERTOWN BORO,BERKS|BOYERTOWN
Berks,Brecknock Township,2nd Township,BERKS,BRECKNOCK,2TWP,08344,4201108344,06206,206,BERKS|BRECKNOCK TWP,BERKS|BRECKNOCK
Berks,Caernarvon Township,2nd Township,BERKS,CAERNARVON,2TWP,10696,4201110696,06207,207,BERKS|CAERNARVON TWP,BERKS|CAERNARVON
Berks,Centerport Borough,Borough,BERKS,CENTERPORT,BORO,12104,4201112104,06406,406,BERKS|CENTERPORT BORO,BERKS|CENTERPORT
Berks,Centre Township,2nd Township,BERKS,CENTRE,2TWP,12344,4201112344,06208,208,BERKS|CENTRE TWP,BERKS|CENTRE
Berks,Colebrookdale Township,1st Township,BERKS,COLEBROOKDALE,1TWP,14984,4201114984,06101,101,BERKS|COLEBROOKDALE TWP,BERKS|COLEBROOKDALE
Berks,Cumru Township,1st Township,BERKS,CUMRU,1TWP,17720,4201117720,06103,103,BERKS|CUMRU TWP,BERKS|CUMRU
Berks,District Township,2nd Township,BERKS,DISTRICT,2TWP,19312,4201119312,06211,211,BERKS|DISTRICT TWP,BERKS|DISTRICT
Berks,Douglass Township,2nd Township,BERKS,DOUGLASS,2TWP,19664,4201119664,06212,212,BERKS|DOUGLASS TWP,BERKS|DOUGLASS
Berks,Earl Township,2nd Township,BERKS,EARL,2TWP,20680,4201120680,06213,213,BERKS|EARL TWP,BERKS|EARL
Berks,Exeter Township,2nd Township,BERKS,EXETER,2TWP,24384,4201124384,06214,214,BERKS|EXETER TWP,BERKS|EXETER
Berks,Fleetwood Borough,Borough,BERKS,FLEETWOOD,BORO,26280,4201126280,06407,407,BERKS|FLEETWOOD BORO,BERKS|FLEETWOOD
Berks,Greenwich Township,2nd Township,BERKS,GREENWICH,2TWP,31352,4201131352,06215,215,BERKS|GREENWICH TWP,BERKS|GREENWICH
Berks,Hamburg Borough,Borough,BERKS,HAMBURG,BORO,32120,4201132120,06408,408,BERKS|HAMBURG BORO,BERKS|HAMBURG
Berks,Heidelberg Township,2nd Township,BERKS,HEIDELBERG,2TWP,33600,4201133600,06216,216,BERKS|HEIDELBERG TWP,BERKS|HEIDELBERG
Berks,Hereford Township,2nd Township,BERKS,HEREFORD,2TWP,34016,4201134016,06217,217,BERKS|HEREFORD TWP,BERKS|HEREFORD
Berks,Jefferson Township,2nd Township,BERKS,JEFFERSON,2TWP,37824,4201137824,06218,218,BERKS|JEFFERSON TWP,BERKS|JEFFERSON
